[2025-08-03 09:31:26,110  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:30,612  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:30,658  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:30,930  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,148  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,241  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,241  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,242  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,242  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,243  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,243  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,244  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,244  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,245  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,245  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,245  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,246  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,246  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,247  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,247  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,248  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,248  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,248  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,249  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,249  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,249  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,250  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,250  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,251  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,251  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,252  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,252  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,252  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,253  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,253  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,253  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,254  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,254  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,255  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,255  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,255  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,256  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,256  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,257  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,257  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,257  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,258  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,258  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,259  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,259  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,259  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,260  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,260  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,261  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,261  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,261  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:37,274  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.393071 seconds
[2025-08-03 09:31:39,336  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,337  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,337  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,499  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,500  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,500  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,501  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,501  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,502  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,502  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,502  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,503  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,503  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,504  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,504  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,504  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,505  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,505  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,506  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,506  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,506  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,507  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,507  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,508  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,508  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,508  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,509  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:39,509  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,600  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,601  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,705  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,710  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,711  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,711  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,711  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,712  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,714  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,714  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,715  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,715  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,716  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,716  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,716  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,717  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:40,717  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:41,304  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:41,307  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:41,446  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 200 OK"
[2025-08-03 09:31:42,058  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,061  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,061  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,062  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,062  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,062  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,063  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,063  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,063  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,064  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,064  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,065  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,065  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,066  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.461984 seconds
[2025-08-03 09:31:42,066  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.495206 seconds
[2025-08-03 09:31:42,066  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.448288 seconds
[2025-08-03 09:31:42,067  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.465445 seconds
[2025-08-03 09:31:42,067  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.497736 seconds
[2025-08-03 09:31:42,067  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.488744 seconds
[2025-08-03 09:31:42,067  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.382410 seconds
[2025-08-03 09:31:42,067  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.455400 seconds
[2025-08-03 09:31:42,067  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.392741 seconds
[2025-08-03 09:31:42,068  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.480589 seconds
[2025-08-03 09:31:42,068  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.488929 seconds
[2025-08-03 09:31:42,068  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.456719 seconds
[2025-08-03 09:31:42,068  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.448375 seconds
[2025-08-03 09:31:42,068  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,069  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,069  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,071  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.490475 seconds
[2025-08-03 09:31:42,071  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.382499 seconds
[2025-08-03 09:31:42,071  |  openai._base_client  |  INFO]:	Retrying request to /chat/completions in 0.396154 seconds
[2025-08-03 09:31:42,073  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,074  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,074  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,074  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,077  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,079  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,080  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,080  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,080  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,081  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,081  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,081  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
[2025-08-03 09:31:42,082  |  httpx  |  INFO]:	HTTP Request: POST https://api.deepinfra.com/v1/openai/chat/completions "HTTP/1.1 429 Too Many Requests"
